Date,Open,High,Low,Close,Adj Close,Volume
2023-01-09 00:00:00+05:30,41.5,41.599998474121094,41.0,41.04999923706055,41.04999923706055,249472
2023-01-10 00:00:00+05:30,41.349998474121094,41.400001525878906,40.599998474121094,41.04999923706055,41.04999923706055,328314
2023-01-11 00:00:00+05:30,41.29999923706055,41.29999923706055,40.599998474121094,40.75,40.75,209781
2023-01-12 00:00:00+05:30,40.849998474121094,41.099998474121094,40.349998474121094,40.45000076293945,40.45000076293945,243891
2023-01-13 00:00:00+05:30,41.0,41.0,40.099998474121094,40.54999923706055,40.54999923706055,297132
2023-01-16 00:00:00+05:30,40.79999923706055,40.900001525878906,40.099998474121094,40.150001525878906,40.150001525878906,484786
2023-01-17 00:00:00+05:30,40.29999923706055,40.45000076293945,40.0,40.20000076293945,40.20000076293945,183041
2023-01-18 00:00:00+05:30,40.0,40.45000076293945,40.0,40.150001525878906,40.150001525878906,190605
2023-01-19 00:00:00+05:30,39.900001525878906,40.45000076293945,39.900001525878906,40.150001525878906,40.150001525878906,202462
2023-01-20 00:00:00+05:30,40.099998474121094,40.29999923706055,39.75,39.95000076293945,39.95000076293945,170508
2023-01-23 00:00:00+05:30,40.0,40.25,38.25,38.650001525878906,38.650001525878906,742270
2023-01-24 00:00:00+05:30,38.95000076293945,39.400001525878906,38.849998474121094,39.099998474121094,39.099998474121094,291720
2023-01-25 00:00:00+05:30,39.04999923706055,39.099998474121094,38.29999923706055,38.599998474121094,38.599998474121094,288382
2023-01-27 00:00:00+05:30,39.0,39.349998474121094,37.400001525878906,37.900001525878906,37.900001525878906,450580
2023-01-30 00:00:00+05:30,37.900001525878906,39.20000076293945,36.650001525878906,36.900001525878906,36.900001525878906,410593
2023-01-31 00:00:00+05:30,37.099998474121094,38.20000076293945,36.70000076293945,37.95000076293945,37.95000076293945,357724
2023-02-01 00:00:00+05:30,38.349998474121094,38.70000076293945,36.650001525878906,36.95000076293945,36.95000076293945,457288
2023-02-02 00:00:00+05:30,36.45000076293945,38.20000076293945,36.45000076293945,37.099998474121094,37.099998474121094,286874
2023-02-03 00:00:00+05:30,37.54999923706055,37.54999923706055,36.04999923706055,36.29999923706055,36.29999923706055,422938
2023-02-06 00:00:00+05:30,36.0,38.5,36.0,38.0,38.0,494286
2023-02-07 00:00:00+05:30,38.20000076293945,38.20000076293945,37.150001525878906,37.349998474121094,37.349998474121094,245124
2023-02-08 00:00:00+05:30,37.650001525878906,37.95000076293945,37.0,37.150001525878906,37.150001525878906,313078
2023-02-09 00:00:00+05:30,37.20000076293945,37.29999923706055,36.54999923706055,36.95000076293945,36.95000076293945,240641
2023-02-10 00:00:00+05:30,36.900001525878906,37.0,36.54999923706055,36.70000076293945,36.70000076293945,180288
2023-02-13 00:00:00+05:30,36.849998474121094,37.0,35.95000076293945,36.099998474121094,36.099998474121094,260952
2023-02-14 00:00:00+05:30,36.29999923706055,36.29999923706055,35.45000076293945,35.54999923706055,35.54999923706055,276306
2023-02-15 00:00:00+05:30,35.45000076293945,36.0,35.45000076293945,35.70000076293945,35.70000076293945,199188
2023-02-16 00:00:00+05:30,37.599998474121094,37.599998474121094,36.04999923706055,36.45000076293945,36.45000076293945,401061
2023-02-17 00:00:00+05:30,36.400001525878906,36.650001525878906,36.099998474121094,36.25,36.25,175988
2023-02-20 00:00:00+05:30,36.45000076293945,36.45000076293945,35.70000076293945,35.79999923706055,35.79999923706055,195694
2023-02-21 00:00:00+05:30,35.45000076293945,36.0,35.45000076293945,35.650001525878906,35.650001525878906,240794
2023-02-22 00:00:00+05:30,35.650001525878906,35.650001525878906,35.150001525878906,35.25,35.25,353827
2023-02-23 00:00:00+05:30,35.0,35.5,34.5,34.650001525878906,34.650001525878906,413577
2023-02-24 00:00:00+05:30,34.849998474121094,35.099998474121094,34.04999923706055,34.20000076293945,34.20000076293945,245263
2023-02-27 00:00:00+05:30,34.099998474121094,34.5,32.5,32.70000076293945,32.70000076293945,443737
2023-02-28 00:00:00+05:30,32.900001525878906,33.349998474121094,32.0,32.04999923706055,32.04999923706055,578255
2023-03-01 00:00:00+05:30,32.0,34.0,32.0,33.29999923706055,33.29999923706055,477616
2023-03-02 00:00:00+05:30,33.45000076293945,33.70000076293945,32.900001525878906,32.95000076293945,32.95000076293945,339740
2023-03-03 00:00:00+05:30,33.25,33.75,32.95000076293945,33.400001525878906,33.400001525878906,448184
2023-03-06 00:00:00+05:30,33.54999923706055,34.650001525878906,33.150001525878906,33.650001525878906,33.650001525878906,413416
2023-03-08 00:00:00+05:30,33.45000076293945,33.5,32.900001525878906,33.25,33.25,323770
2023-03-09 00:00:00+05:30,33.349998474121094,33.849998474121094,33.0,33.150001525878906,33.150001525878906,335189
2023-03-10 00:00:00+05:30,33.099998474121094,34.25,32.75,33.75,33.75,526676
2023-03-13 00:00:00+05:30,33.5,33.599998474121094,32.5,32.650001525878906,32.650001525878906,258106
2023-03-14 00:00:00+05:30,33.0,33.150001525878906,32.0,32.25,32.25,275226
2023-03-15 00:00:00+05:30,32.54999923706055,32.79999923706055,31.950000762939453,32.0,32.0,290561
2023-03-16 00:00:00+05:30,31.899999618530273,32.04999923706055,30.549999237060547,30.649999618530273,30.649999618530273,578058
2023-03-17 00:00:00+05:30,30.700000762939453,31.299999237060547,30.299999237060547,30.5,30.5,338647
2023-03-20 00:00:00+05:30,30.5,30.600000381469727,30.100000381469727,30.350000381469727,30.350000381469727,458391
2023-03-21 00:00:00+05:30,30.450000762939453,30.549999237060547,29.899999618530273,30.350000381469727,30.350000381469727,488211
2023-03-22 00:00:00+05:30,30.700000762939453,31.049999237060547,29.799999237060547,30.100000381469727,30.100000381469727,548076
2023-03-23 00:00:00+05:30,30.350000381469727,30.600000381469727,29.899999618530273,30.200000762939453,30.200000762939453,555581
2023-03-24 00:00:00+05:30,30.200000762939453,30.850000381469727,29.649999618530273,29.850000381469727,29.850000381469727,707646
2023-03-27 00:00:00+05:30,30.399999618530273,30.399999618530273,28.100000381469727,28.200000762939453,28.200000762939453,839368
2023-03-28 00:00:00+05:30,28.0,28.25,26.25,26.450000762939453,26.450000762939453,688053
2023-03-29 00:00:00+05:30,26.600000381469727,28.049999237060547,26.600000381469727,26.899999618530273,26.899999618530273,756524
2023-03-31 00:00:00+05:30,27.100000381469727,28.450000762939453,27.049999237060547,27.450000762939453,27.450000762939453,960610
2023-04-03 00:00:00+05:30,27.25,32.900001525878906,27.25,32.400001525878906,32.400001525878906,1680082
2023-04-05 00:00:00+05:30,33.29999923706055,36.400001525878906,33.29999923706055,35.650001525878906,35.650001525878906,3648301
2023-04-06 00:00:00+05:30,36.900001525878906,36.900001525878906,34.54999923706055,35.25,35.25,1375188
2023-04-10 00:00:00+05:30,34.29999923706055,35.20000076293945,34.20000076293945,34.400001525878906,34.400001525878906,507166
2023-04-11 00:00:00+05:30,34.400001525878906,35.0,33.400001525878906,33.849998474121094,33.849998474121094,340735
2023-04-12 00:00:00+05:30,33.75,34.650001525878906,33.0,33.400001525878906,33.400001525878906,398983
2023-04-13 00:00:00+05:30,33.54999923706055,33.54999923706055,32.900001525878906,33.0,33.0,216153
2023-04-17 00:00:00+05:30,33.0,33.0,30.100000381469727,31.399999618530273,31.399999618530273,434335
2023-04-18 00:00:00+05:30,31.75,33.75,31.75,32.79999923706055,32.79999923706055,702878
2023-04-19 00:00:00+05:30,33.20000076293945,33.79999923706055,32.79999923706055,33.0,33.0,289528
2023-04-20 00:00:00+05:30,33.20000076293945,33.75,32.900001525878906,33.099998474121094,33.099998474121094,338356
2023-04-21 00:00:00+05:30,33.20000076293945,33.400001525878906,32.95000076293945,33.20000076293945,33.20000076293945,259783
